"ID_TRX";"ID_CARD";"DATETIME_GMT";"AMOUNT";"Anomaly_amount_1";"Anomaly_amount_2";"Anomaly_amount_3";"Anomaly_amount_4";"Anomaly_amount_5";"Anomaly_amount_6";"Anomaly_amount_7";"Anomaly_amount_8";"FLAG_BEHAVIOUR_Anomaly_1";"FLAG_BEHAVIOUR_Anomaly_2";"FLAG_BEHAVIOUR_Anomaly_3";"FLAG_BEHAVIOUR_Anomaly_4";"FLAG_BEHAVIOUR_Anomaly_5";"FLAG_BEHAVIOUR_Anomaly_6";"FLAG_BEHAVIOUR_Anomaly7";"FLAG_BEHAVIOUR_Anomaly_8";"Anomaly_amount_9";"Population_Anomaly_1";"Population_Anomaly_2";"Population_Anomaly_3";"Population_Anomaly_4";"Population_Anomaly_5";"Population_Anomaly_6";"Population_Anomaly_7";"Population_Anomaly_8"
"10580";201044156;47204924;2023-10-21 14:59:00;"113";"1,212389";"1,212389";"1,212389";"0,223009";"0,33825";"-0,471792";"-1";"-1";0;0;0;0;0;0;0;0;"0,896033";"0,471792";"0,148398";"0,214316";"0,189065";"0,157593";"0,157799";"0,159292";"0,293805"
"10581";201044284;34324132;2023-10-21 14:59:00;"60";"-0,333333";"-0,380952";"0,420513";"0,39875";"0,473851";"-0,491667";"-1";"-1";0;0;0;0;0;0;0;0;"1,22807";"0,314912";"1,071532";"1,166574";"1,113125";"1,038183";"1,041639";"-0,222222";"-0,366667"
"10582";201044276;47147573;2023-10-21 15:00:00;"23";"-1";"1,086957";"4,165217";"3,608696";"3,608696";"-3,608696";"-1";"-1";0;0;0;0;0;0;0;0;"0,579937";"3,608696";"4,403996";"4,651931";"4,512499";"4,317";"4,326016";"0,608696";"1,773913"
"10583";201044329;37516699;2023-10-21 15:00:00;"300";"-0,604959";"-0,622803";"-0,636507";"-0,639885";"-0,638849";"0,629452";"-0,603486";"-0,76";0;0;0;0;0;0;0;0;"1,101365";"-0,628785";"-0,585694";"-0,566685";"-0,577375";"-0,592363";"-0,591672";"-0,497778";"-0,544"
"10584";201044359;60662680;2023-10-21 15:00:00;"150";"1,000067";"1,000067";"1,000067";"1,000067";"1,000067";"-1,000067";"-1";"-1";0;1;1;0;0;0;1;0;NA;"-1";"1,508978";"1,661866";"1,632201";"1,615066";"1,655306";"-1";"-1"
"10585";201044470;51925194;2023-10-21 15:00:00;"50";"0,135";"0,135";"0,1";"0,477778";"0,413846";"-0,450588";"0";"-1";0;0;0;0;0;0;0;0;"0,927367";"0,450588";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"-0,046667";"0,028"
"10586";201044483;47369556;2023-10-21 15:00:00;"40";"0,5";"0,375";"1,625";"1,625";"1,625";"-1,291667";"-1";"-1";0;0;0;0;0;0;0;0;"0,543478";"1,291667";"2,107298";"2,24986";"2,169687";"2,057275";"2,062459";"0,25";"1,3"
"10587";201044496;56617395;2023-10-21 15:00:00;"20";"2,333333";"3,34375";"2,972222";"2,972222";"2,972222";"-2,557692";"1,625";"1";0;0;0;0;0;0;0;0;"0,942029";"2,557692";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"1,166667";"1,3"
"10588";201044558;56412588;2023-10-21 15:01:00;"170";"-0,289176";"-0,391245";"-0,425134";"-0,494895";"-0,494895";"0,473055";"-0,344444";"-1";0;0;0;0;0;0;0;0;"1,168996";"-0,489492";"-0,268871";"-0,235327";"-0,254191";"-0,280641";"-0,279421";"0,082353";"-0,074118"
"10589";201044578;53010894;2023-10-21 15:01:00;"48";"-0,625";"-0,541667";"-0,429688";"-0,310606";"-0,202381";"0,188889";"0";"-1";0;0;0;0;0;0;0;0;"1,17284";"-0,064394";"1,703519";"1,858701";"1,799257";"1,725166";"1,725652";"-0,208333";"-0,325"
"10590";201044585;53062954;2023-10-21 15:01:00;"13";"5,990385";"4,370629";"4,12426";"5,131868";"4,615385";"-4,433846";"0,076923";"-1";0;0;1;1;1;1;1;0;"0,931373";"4,408907";"8,982225";"9,555205";"9,335719";"9,062152";"9,063946";"0,948718";"1,092308"
"10591";201044605;47028751;2023-10-21 15:01:00;"50";"-0,1";"-0,2";"-0,176923";"-0,21875";"-0,181053";"0,102609";"-1";"-1";0;0;0;0;0;0;0;0;"1,391844";"-0,102609";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"0,046667";"-0,248"
"10592";201044666;52528819;2023-10-21 15:01:00;"23";"-1";"1,173913";"1,543478";"1,711957";"1,452899";"-1,452899";"-1";"-1";0;0;0;0;0;0;0;0;"0,785441";"1,452899";"2,352636";"2,658711";"2,431043";"2,273274";"2,243204";"0,782609";"1,269565"
"10593";201044705;48729687;2023-10-21 15:01:00;"5";"3";"3";"2,766667";"2,311111";"2,254545";"-2,12";"2";"-1";0;0;0;0;0;0;0;0;"0,777778";"2,12";"23,858382";"24,998883";"24,357495";"23,458202";"23,499674";"1,333333";"2"
"10594";201044708;61050830;2023-10-21 15:01:00;"165";"3,668687";"3,668687";"3,668687";"3,668687";"3,668687";"-3,668687";"-1";"-1";0;0;1;0;0;0;1;0;NA;"-1";"1,280889";"1,419878";"1,39291";"1,377333";"1,413915";"3,921212";"-1"
"10595";201044890;61521095;2023-10-21 15:02:00;"150";"4,666667";"4,666667";"4,666667";"4,666667";"4,666667";"-2,400107";"1,528354";"-1";0;0;1;0;0;0;1;0;"0,575426";"2,686667";"1,508978";"1,661866";"1,632201";"1,615066";"1,655306";"-0,066667";"0,621987"
"10596";201044897;30249876;2023-10-21 15:02:00;"50";"1";"0,72";"0,72";"0,86";"1,216";"-1,216";"-1";"-1";0;0;0;0;0;0;0;0;"0,616798";"1,216";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"0,253333";"1,032"
"10597";201044990;31085070;2023-10-21 15:02:00;"10";"1,348333";"1,275112";"1,012278";"0,941734";"1,021324";"-1,129445";"1,427826";"-1";0;0;0;0;0;0;0;0;"0,382927";"1,203076";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"0,163333";"2,038"
"10598";201044995;48445882;2023-10-21 15:02:00;"31";"-0,258065";"0,193548";"2,629032";"2,362007";"1,846154";"-2,614695";"0,451613";"-1";0;0;0;0;0;0;0;0;"1,207585";"2,888172";"3,186094";"3,426376";"3,334334";"3,219612";"3,220364";"0,301075";"0,077419"
"10599";201044615;38045845;2023-10-21 15:03:00;"100";"-1";"-1";"-0,25";"-0,25";"-0,25";"-1,183333";"-1";"-1";0;0;1;1;1;1;1;0;NA;"1,9";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"0,516667";"-1"
"10600";201045087;39723528;2023-10-21 15:03:00;"29";"2,965517";"0,813793";"0,37931";"0,096552";"0,668966";"-1,706897";"-0,068966";"-1";0;0;0;0;0;0;0;0;"0,47619";"1,706897";"3,285928";"3,482566";"3,371982";"3,216931";"3,224082";"-0,011494";"1,075862"
"10601";201045130;45654187;2023-10-21 15:03:00;"75";"-0,626667";"1,471111";"3,176";"2,201667";"2,201667";"-1,574545";"-0,546667";"-1";0;0;0;0;0;0;0;0;"0,368421";"1,574545";"0,657225";"0,733259";"0,6905";"0,630547";"0,633312";"-0,346667";"0,773333"
"10602";201045147;57273282;2023-10-21 15:03:00;"30";"-0,383333";"0,148718";"0,151111";"0,172549";"0,172549";"-0,085556";"-0,028205";"-0,333333";0;0;0;0;0;0;0;0;"1,083333";"0,008046";"11,544888";"12,309329";"12,161006";"12,075329";"12,27653";"0,444444";"0,333333"
"10603";201045166;61894321;2023-10-21 15:03:00;"40";"-1";"-1";"-1";"-1";"-1";"-0,375";"0,375";"-1";0;0;0;0;0;0;0;0;NA;"0,375";"2,244223";"2,430442";"2,359109";"2,270199";"2,270782";"-0,166667";"-1"
"10604";201045219;49771115;2023-10-21 15:03:00;"15";"-1";"-1";"0,333333";"1,55";"1,773333";"-1,390476";"-1";"-1";0;0;0;0;0;0;0;0;"0,545635";"1,390476";"5,226482";"5,550159";"5,594266";"5,450725";"5,421281";"0,222222";"1,24"
"10605";201045253;56362042;2023-10-21 15:03:00;"55";"-1";"-1";"-1";"-0,612636";"-0,612636";"0,490109";"0";"-1";0;1;1;0;0;0;1;0;"1,664265";"-1";"5,842666";"6,259634";"6,178731";"6,131998";"6,241744";"0,175697";"-0,293564"
"10606";201045263;54408477;2023-10-21 15:03:00;"190";"1,210526";"2,309772";"2,309772";"2,309772";"2,309772";"-1,956013";"0,894737";"-1";0;0;0;0;0;0;0;0;NA;"1,052632";"0,980772";"1,101473";"1,078054";"1,064526";"1,096294";"0,701754";"-1"
"10607";201045411;47652000;2023-10-21 15:04:00;"5";"-1";"6";"14,5";"13,866667";"11,633333";"-13,711111";"16";"-1";0;0;0;0;0;0;0;0;"0,665602";"13,711111";"23,858382";"24,998883";"24,357495";"23,458202";"23,499674";"7,333333";"11,52"
"10608";201045529;47334569;2023-10-21 15:05:00;"100";"0,99";"0,545";"0,486316";"0,467219";"0,514693";"-0,470826";"0,75";"-1";0;0;0;0;0;0;0;0;"0,884434";"0,4825";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"0,5";"0,696"
"10609";201045624;62239550;2023-10-21 15:05:00;"470";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"-0,723896";"-0,708048";"-0,714118";"-0,721685";"-0,721636";"-1";"-1"
"10610";201045625;21324124;2023-10-21 15:05:00;"56";"-0,553571";"-0,330357";"-0,330357";"-0,330357";"0,160714";"-0,126984";"-0,678571";"-1";0;1;1;1;1;1;1;0;"0,849673";"-1";"1,082066";"1,269887";"1,210951";"1,079452";"1,099237";"-0,380952";"-0,271429"
"10611";201045650;31352400;2023-10-21 15:05:00;"450";"-0,555556";"-0,73";"-0,70321";"-0,73125";"-0,72549";"0,737037";"-1";"-1";0;0;0;0;0;0;0;0;"1,513533";"-0,737037";"-0,723796";"-0,711124";"-0,71825";"-0,728242";"-0,727781";"-0,37037";"-0,584"
"10612";201045687;37200320;2023-10-21 15:05:00;"100";"0,5";"0,166667";"0,071429";"0";"-0,084";"0,064615";"0";"-1";0;0;0;0;0;0;0;0;"1,111111";"-0,064615";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"0,333333";"0,2"
"10613";201045790;44679419;2023-10-21 15:06:00;"58";"0,206897";"0,206897";"-0,043103";"0,010776";"0,784483";"-0,84842";"-1";"-1";0;0;0;0;0;0;0;0;"0,994302";"0,943574";"0,329493";"0,450868";"0,360586";"0,298022";"0,286098";"0,002874";"0,008621"
"10614";201045995;58925926;2023-10-21 15:07:00;"51";"-1";"-1";"-1";"-1";"-1";"-0,078431";"0,078431";"-1";0;0;0;0;0;0;0;0;NA;"-1";"1,437096";"1,54891";"1,486029";"1,397863";"1,401929";"-1";"-1"
"10615";201046036;57353255;2023-10-21 15:07:00;"100";"2";"2,411333";"0,857905";"0,870261";"0,870261";"-0,883556";"0,96";"-1";0;0;0;0;0;0;0;0;"1,22549";"1,4085";"2,763467";"2,992799";"2,948302";"2,922599";"2,982959";"1,166667";"0,768"
"10616";201046048;37358279;2023-10-21 15:07:00;"30";"1,916667";"2,09375";"1,828125";"1,428571";"1,357627";"-1,252321";"1,277778";"1,666667";0;0;0;0;0;0;0;0;"1,038251";"1,296226";"3,143064";"3,333147";"3,226249";"3,076367";"3,083279";"1,111111";"1,033333"
"10617";201046117;54946468;2023-10-21 15:07:00;"500";"-0,329427";"-0,346453";"-0,30965";"-0,30965";"-0,30965";"0,299233";"-0,28925";"-1";0;0;0;0;0;0;0;0;"1,111111";"-0,272186";"-0,247307";"-0,20144";"-0,21034";"-0,21548";"-0,203408";"-0,2";"-0,28"
"10618";201046145;51631819;2023-10-21 15:07:00;"90";"0,222222";"0,641667";"1,046032";"1,056296";"1,138889";"-1,038889";"-1";"-1";0;0;0;0;0;0;0;0;"1,187943";"1,038889";"0,381021";"0,444382";"0,40875";"0,358789";"0,361093";"0,240741";"0,044444"
"10619";201046237;28371756;2023-10-21 15:08:00;"20";"5";"2,6";"2,416667";"2,071429";"3,078571";"-2,447727";"-1";"-1";0;0;0;0;0;0;0;0;"1,220657";"2,447727";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"3,333333";"2,55"
"10620";201046338;58894526;2023-10-21 15:08:00;"108";"2,222222";"0,916667";"0,664352";"0,664352";"0,664352";"-0,664352";"-1";"-1";0;0;0;0;0;0;0;0;NA;"0,664352";"0,201564";"0,270534";"0,244114";"0,211185";"0,211401";"0,716049";"-1"
"10621";201046479;49414400;2023-10-21 15:09:00;"40";"-0,245238";"-0,1625";"-0,23785";"-0,250568";"-0,253774";"0,278892";"-0,236538";"-1";0;0;0;0;0;0;0;0;"1,176471";"-0,278892";"2,107298";"2,24986";"2,169687";"2,057275";"2,062459";"-0,1";"-0,235"
"10622";201046522;52731625;2023-10-21 15:09:00;"48";"0,298611";"0,77381";"0,911458";"1,134146";"0,943027";"-0,800141";"0,090278";"-1";0;0;0;0;0;0;0;0;"0,778589";"0,65158";"1,703519";"1,858701";"1,799257";"1,725166";"1,725652";"-0,111111";"0,141667"
"10623";201046679;45886607;2023-10-21 15:10:00;"30";"-0,333333";"0,333333";"0,4";"0,095238";"1";"-1";"-1";"-1";0;0;0;0;0;0;0;0;"0,589226";"1,27619";"3,143064";"3,333147";"3,226249";"3,076367";"3,083279";"-0,222222";"0,32"
"10624";201046731;43822543;2023-10-21 15:10:00;"220";"-0,554545";"-0,2";"-0,222727";"-0,301299";"-0,301299";"0,318182";"-0,337879";"-0,636364";0;0;0;0;0;0;0;0;"0,749581";"-0,318182";"-0,435037";"-0,409116";"-0,423693";"-0,444132";"-0,443189";"-0,457576";"-0,276364"
"10625";201046763;40383909;2023-10-21 15:10:00;"70";"0,086813";"-0,178947";"-0,208571";"-0,236054";"-0,241558";"-0,810714";"2,355844";"-1";0;0;0;0;0;0;0;0;"0,925926";"0,861004";"0,775599";"0,857063";"0,81125";"0,747014";"0,749977";"0,190476";"0,285714"
"10626";201046803;30605056;2023-10-21 15:10:00;"250";"0,16";"0,448571";"0,027714";"-0,142316";"-0,092174";"0,230353";"-0,3968";"-1";0;0;0;0;0;0;0;0;"1,112601";"-0,230353";"-0,502832";"-0,480022";"-0,49285";"-0,510836";"-0,510007";"-0,336";"-0,4032"
"10627";201046804;44037769;2023-10-21 15:10:00;"10";"1,088889";"0,981818";"0,875";"0,875";"0,561111";"-0,838776";"1,5";"-1";0;0;0;0;0;0;0;0;"0,793651";"0,838776";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"0";"0,26"
"10628";201046828;54734335;2023-10-21 15:10:00;"70";"-1";"-0,142857";"-0,333333";"-0,07619";"0,2";"-0,2";"-1";"-1";0;0;0;0;0;0;0;0;"0,974026";"0,2";"0,775599";"0,857063";"0,81125";"0,747014";"0,749977";"-0,142857";"-0,12"
"10629";201046872;43544951;2023-10-21 15:11:00;"30";"4,333333";"1,777778";"1,266667";"0,920833";"1,137037";"-1,177778";"-1";"-1";0;0;0;0;0;0;0;0;"1,354167";"1,177778";"3,143064";"3,333147";"3,226249";"3,076367";"3,083279";"1,888889";"1,133333"
"10630";201046890;32606518;2023-10-21 15:11:00;"20";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"-1";"-1"
"10631";201046942;55941686;2023-10-21 15:11:00;"2000";"-1";"-1";"-1";"-0,25";"-0,25";"0,25";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"-0,846152";"-0,84435";"-0,846224";"-0,853971";"-0,85726";"-1";"-1"
"10632";201046983;62146872;2023-10-21 15:11:00;"55";"-1";"-1";"-1";"-1";"-1";"0,636364";"-0,636364";"-1";0;0;0;0;0;0;0;0;NA;"-1";"1,359435";"1,494867";"1,442988";"1,378327";"1,378751";"-1";"-1"
"10633";201047046;35262321;2023-10-21 15:11:00;"30";"-0,5";"-0,116667";"1,128571";"3,714815";"4,044444";"-2,535185";"-1";"-1";0;0;0;0;0;0;0;0;"0,368889";"2,535185";"3,143064";"3,333147";"3,226249";"3,076367";"3,083279";"-0,077778";"1,5"
"10634";201046976;40148351;2023-10-21 15:12:00;"100";"-1";"-0,6";"0,73";"0,554286";"0,764444";"-1,158667";"-1";"-1";0;0;0;0;0;0;0;0;"0,913242";"0,9225";"0,439019";"0,52361";"0,451353";"0,371148";"0,363701";"-0,2";"-0,124"
"10635";201047084;62249880;2023-10-21 15:12:00;"31";"-1";"-1";"-1";"-1";"-1";"-1,813476";"1,813476";"2,493134";0;0;0;0;0;0;0;0;"1,320788";"1,647891";"11,140215";"11,879995";"11,736457";"11,653544";"11,848255";"4,270968";"2,990774"
"10636";201047101;52640905;2023-10-21 15:12:00;"50";"1,728571";"2,143704";"1,601081";"2,170833";"1,937037";"-1,5624";"0,187059";"-1";0;0;0;0;0;0;0;0;"0,877193";"1,585217";"6,526933";"6,985597";"6,896604";"6,845197";"6,965918";"0,466667";"0,672"
"10637";201047124;39429844;2023-10-21 15:12:00;"10";"-1";"12,3";"12,3";"12,3";"5,08";"-4,233333";"0";"-1";0;0;0;0;0;0;0;0;"0,155556";"4,233333";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"-0,066667";"5"
"10638";201047210;59542655;2023-10-21 15:12:00;"298";"0,33557";"0,33557";"0,33557";"0,33557";"0,33557";"-0,33557";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"-0,582913";"-0,563777";"-0,574539";"-0,589627";"-0,588932";"-1";"-1"
"10639";201047221;38873948;2023-10-21 15:12:00;"28";"0,083333";"-0,004464";"-0,154018";"-0,041667";"0,157635";"-0,128571";"-1";"-1";0;0;0;0;0;0;0;0;"0,941043";"-0,066667";"3,438997";"3,642658";"3,528124";"3,367536";"3,374942";"-0,011905";"0,05"
"10640";201047228;49351777;2023-10-21 15:12:00;"498";"-0,496988";"-0,525212";"-0,462651";"-0,462651";"-0,462651";"0,493204";"-0,595047";"-1";0;0;0;0;0;0;0;0;"1,049075";"-0,493204";"-0,73942";"-0,724463";"-0,730192";"-0,737333";"-0,737287";"-0,407631";"-0,435341"
"10641";201047243;62249880;2023-10-21 15:12:00;"118,26";"-1";"-1";"-1";"-1";"-1";"0,266241";"-0,266241";"-0,166022";0;0;0;0;0;0;0;0;"0,921928";"-0,313947";"2,182366";"2,376288";"2,338662";"2,316928";"2,367968";"-0,011387";"0,072332"
"10642";201047274;59792893;2023-10-21 15:13:00;"63";"0,055556";"1,305556";"1,305556";"1,305556";"1,305556";"-0,893424";"0,343915";"-1";0;0;0;0;0;0;0;0;"1,051873";"0,893424";"1,059824";"1,178058";"1,132767";"1,076317";"1,076687";"0,15873";"0,101587"
"10643";201047316;45532047;2023-10-21 15:13:00;"148";"-1";"-1";"-0,608108";"-0,608108";"-0,608108";"0,608108";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"-0,16019";"-0,121659";"-0,143328";"-0,173709";"-0,172308";"-1";"-1"
"10644";201047323;53572946;2023-10-21 15:13:00;"130";"12,384615";"6,230769";"4,333333";"3,480769";"2,21978";"-2,21978";"-1";"-1";0;0;1;0;0;0;1;0;"1,361789";"0,730769";"1,894974";"2,071384";"2,037155";"2,017384";"2,063815";"4,153846";"2,784615"
"10645";201047334;52366069;2023-10-21 15:13:00;"286";"-0,965035";"-0,788462";"-0,567599";"-0,74359";"-0,802797";"0,800233";"-0,861305";"-1";0;0;0;0;0;0;0;0;"1,554217";"-0,800233";"-0,546263";"-0,520218";"-0,530195";"-0,542629";"-0,542548";"-0,548951";"-0,70979"
"10646";201047475;61159664;2023-10-21 15:13:00;"1066,89";"-0,587586";"-0,587586";"-0,587586";"-0,587586";"-0,587586";"0,578213";"-0,531348";"-1";0;0;1;1;0;0;1;0;"1,145237";"-1";"-0,647249";"-0,625753";"-0,629924";"-0,632333";"-0,626676";"-0,416719";"-0,49069"
"10647";201047620;27409131;2023-10-21 15:14:00;"5";"2,4";"2,433333";"2,169231";"2,141176";"1,778571";"-2,048718";"1,36";"-1";0;0;0;0;0;0;0;0;"0,864198";"2,048718";"15,009364";"18,071939";"17,161516";"16,143563";"15,811599";"0,866667";"1,16"
"10648";201047641;45971538;2023-10-21 15:14:00;"120";"-1";"-1";"-0,766667";"-0,466667";"0,32";"-0,046429";"-0,925";"-1";0;0;1;1;0;0;1;0;"0,59878";"0,32";"0,081408";"0,143481";"0,119703";"0,090066";"0,090261";"-0,563889";"-0,271667"
"10649";201047673;57912896;2023-10-21 15:14:00;"13";"1,173077";"0,571429";"0,276923";"0,276923";"0,276923";"-0,230769";"-0,115385";"-1";0;0;0;0;0;0;0;0;"0,483871";"-0,076923";"8,560916";"8,99957";"8,752883";"8,407001";"8,422951";"-0,076923";"0,907692"
"10650";201047775;51380028;2023-10-21 15:15:00;"50";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"-1";"-1"
"10651";201047780;55836400;2023-10-21 15:15:00;"20";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"17,817333";"18,963993";"18,741509";"18,612993";"18,914795";"-1";"-1"
"10652";201047873;59285797;2023-10-21 15:15:00;"120";"-0,333333";"2,291667";"2,291667";"2,291667";"2,291667";"-2,291667";"-1";"-1";0;0;0;0;0;0;0;0;NA;"2,291667";"2,136222";"2,327332";"2,290252";"2,268832";"2,319132";"-1";"-1"
"10653";201047931;55084090;2023-10-21 15:16:00;"200";"-0,935";"-0,935";"-0,935";"-0,918571";"-0,918571";"0,926667";"-0,955";"-1";0;0;0;0;0;0;0;0;"1,489071";"-0,908";"-0,37854";"-0,350028";"-0,366063";"-0,388545";"-0,387508";"-0,636667";"-0,756"
"10654";201047954;54746786;2023-10-21 15:16:00;"50";"4";"3";"3";"2,142857";"2,022222";"-1,615385";"0,7";"-1";0;0;0;0;0;0;0;0;"0,769231";"1,615385";"1,595378";"1,744353";"1,687287";"1,616159";"1,616626";"0,2";"0,56"
"10655";201047990;37051485;2023-10-21 15:16:00;"25";"-1";"1,72";"1,72";"0,66";"0,912";"-0,912";"-1";"-1";0;0;0;0;0;0;0;0;"1,404887";"0,912";"3,971676";"4,199777";"4,071499";"3,89164";"3,899935";"1,146667";"0,528"
"10656";201048028;55982010;2023-10-21 15:16:00;"150";"-0,533333";"0,2";"0,2";"-0,033333";"-0,033333";"0,166667";"-0,7";"-1";0;0;0;0;0;0;0;0;"0,600907";"-0,166667";"1,508978";"1,661866";"1,632201";"1,615066";"1,655306";"-0,411111";"-0,02"
"10657";201048070;62242516;2023-10-21 15:16:00;"15";"-1";"-1";"-1";"-1";"-1";"-0,346667";"0,346667";"0,033333";0;0;1;1;1;1;1;0;"0,901961";"0,416667";"24,089777";"25,618657";"25,322012";"25,150658";"25,55306";"0,022222";"0,133333"
"10658";201048135;55213547;2023-10-21 15:16:00;"10";"4";"2,95619";"4,104167";"3,69023";"3,629722";"-3,479156";"1,730645";"-1";0;0;1;1;0;0;1;0;"0,833333";"-1";"36,634665";"38,927986";"38,483018";"38,225987";"38,82959";"-0,133333";"0,04"
"10659";201048151;58502822;2023-10-21 15:17:00;"70";"-0,385714";"-0,598701";"-0,405556";"-0,405556";"-0,405556";"0,400714";"-0,357143";"-1";0;0;0;0;0;0;0;0;"1,269841";"-0,400714";"4,376381";"4,703998";"4,640431";"4,603712";"4,689941";"-0,238095";"-0,4"
"10660";201048330;28031806;2023-10-21 15:18:00;"15";"0,444444";"0,666667";"3,185185";"2,866667";"3,952381";"-2,77";"-0,133333";"-1";0;0;0;0;0;0;0;0;"1,039427";"2,77";"7,286127";"7,666294";"7,452498";"7,152734";"7,166558";"0,288889";"0,24"
"10661";201048358;57470335;2023-10-21 15:18:00;"55";"0,054545";"-0,2";"-0,360606";"-0,360606";"-0,360606";"0,3";"-0,209091";"-1";0;0;0;0;0;0;0;0;"1,229985";"-0,3";"1,359435";"1,494867";"1,442988";"1,378327";"1,378751";"0,024242";"-0,167273"
"10662";201048369;27806090;2023-10-21 15:18:00;"200";"-0,606667";"-0,398889";"-0,405";"-0,483667";"-0,526944";"0,547955";"-0,5";"-1";0;0;0;0;0;0;0;0;"1,153403";"-0,547955";"-0,37854";"-0,350028";"-0,366063";"-0,388545";"-0,387508";"-0,333333";"-0,422"
"10663";201048372;54607007;2023-10-21 15:18:00;"250";"-0,4";"-0,4";"-0,466667";"-0,45";"-0,45";"0,233333";"0,2";"-1";0;0;0;0;0;0;0;0;"1,231884";"-0,233333";"-0,502832";"-0,480022";"-0,49285";"-0,510836";"-0,510007";"0,133333";"-0,08"
"10664";201048451;42151920;2023-10-21 15:18:00;"100";"0";"-0,145";"-0,192353";"-0,172667";"-0,350164";"0,366623";"-0,1875";"-1";0;0;0;0;0;0;0;0;"0,882353";"-0,366623";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,25";"-0,15"
"10665";201048662;55532640;2023-10-21 15:19:00;"10";"0,725";"0,616364";"0,655285";"0,680982";"0,680982";"-0,69096";"0,807143";"-1";0;0;0;0;0;0;0;0;"1,052632";"0,69096";"36,634665";"38,927986";"38,483018";"38,225987";"38,82959";"1";"0,9"
"10666";201048759;58112274;2023-10-21 15:19:00;"300";"-0,666667";"-0,6375";"-0,622222";"-0,622222";"-0,622222";"0,633333";"-0,677778";"-1";0;0;0;0;0;0;0;0;"1,256039";"-0,633333";"-0,585694";"-0,566685";"-0,577375";"-0,592363";"-0,591672";"-0,422222";"-0,54"
"10667";201048964;51703857;2023-10-21 15:20:00;"51";"0,509804";"0,835784";"0,328517";"0,230266";"0,202556";"-0,207437";"0,139434";"-0,411765";0;0;1;1;1;1;1;0;"1,042945";"0,198288";"1,437096";"1,54891";"1,486029";"1,397863";"1,401929";"-0,333333";"-0,360784"
"10668";201049075;30379396;2023-10-21 15:21:00;"98";"-0,181122";"-0,146501";"-0,355532";"-0,425612";"-0,467851";"0,46892";"-0,515306";"-1";0;0;0;0;0;0;0;0;"0,943287";"-0,442049";"0,268285";"0,326474";"0,29375";"0,247867";"0,249983";"-0,445578";"-0,412245"
"10669";201049078;50664310;2023-10-21 15:21:00;"4";"-1";"-1";"-1";"-1";"-0,5";"-0,583333";"2,75";"-1";0;0;0;0;0;0;0;0;NA;"0,583333";"15,424845";"15,911365";"14,58761";"13,926382";"13,72669";"0,75";"-1"
"10670";201049101;61074246;2023-10-21 15:21:00;"30";"1,371037";"1,371037";"1,371037";"1,371037";"1,371037";"-1,3755";"1,388889";"-1";0;0;0;0;0;0;0;0;"1,226415";"0,604167";"11,544888";"12,309329";"12,161006";"12,075329";"12,27653";"1,166667";"0,766667"
"10671";201049104;45827629;2023-10-21 15:21:00;"598";"-1";"-0,444816";"-0,375418";"-0,335493";"-0,40391";"0,48671";"-1";"-1";0;0;0;0;0;0;0;0;"0,873168";"-0,45255";"-0,792154";"-0,782618";"-0,787981";"-0,7955";"-0,795153";"-0,389075";"-0,300334"
"10672";201049111;32588454;2023-10-21 15:21:00;"36";"-0,145833";"3,163194";"2,512392";"0,888516";"0,931051";"-0,793523";"0,027778";"-1";0;0;1;1;1;1;1;0;"0,961353";"-0,173413";"2,452553";"2,610956";"2,521874";"2,396972";"2,402732";"-0,078704";"-0,041667"
"10673";201049262;37927102;2023-10-21 15:22:00;"42,8";"4,186916";"4,186916";"4,186916";"0,726051";"0,829349";"-0,902203";"0,566589";"-1";0;0;1;1;1;1;1;0;"0,600414";"0,758762";"1,904017";"2,037253";"1,962324";"1,857267";"1,862111";"0,377726";"1,294626"
